anime_id,title,type,source,episodes,rating,score,popularity,members,favorites,studio,duration_min,aired_from_year,prem_season,Comedy,Supernatural,Romance,Shounen,Parody,School,Magic,Shoujo,Drama,Fantasy,Kids,Action,Music,SliceofLife,Josei,Harem,ShounenAi,Adventure,SuperPower,Sci-Fi,Ecchi,Seinen,MartialArts,Game,Sports,Demons,Historical,Horror,Mystery,Psychological,Vampire,Mecha,Military,Space,Samurai,Thriller,Hentai,Yaoi,ShoujoAi,Police,Cars,Dementia,Yuri
1569,Otome wa Boku ni Koishiteru,TV,Visual novel,12,PG-13 - Teens 13 or older,7.14,1573,47910,168,feel.,24.0,2006.0,Winter,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
732,Vampire Hunter D,Movie,Novel,1,R+ - Mild Nudity,7.22,1536,49885,287,Production Reed,80.0,1985.0,Winter,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2246,Mononoke,TV,Original,12,R - 17+ (violence & profanity),8.46,664,126093,3700,Toei Animation,22.0,2007.0,Fall,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
18139,Tonari no Seki-kun,TV,Manga,21,G - All Ages,7.68,690,122988,458,Shin-Ei Animation,7.0,2014.0,Spring,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9362,Hyakka Ryouran: Samurai Girls Specials,Special,Light novel,6,R+ - Mild Nudity,6.72,2829,17723,8,Arms,3.0,2010.0,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
519,Mahoraba: Heartful days,TV,Manga,26,PG-13 - Teens 13 or older,7.41,2756,18711,99,J.C.Staff,23.0,2005.0,Spring,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2571,Mitsubachi Maya no Bouken,TV,Book,52,G - All Ages,6.43,4750,5380,11,Nippon Animation,25.0,1975.0,Summer,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37032,Garo: Vanishing Line Recap,Special,Original,1,R - 17+ (violence & profanity),6.08,7582,1413,1,MAPPA,24.0,2018.0,Spring,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30342,Funassyi no Funafunafuna Biyori,TV,Original,130,G - All Ages,6.27,11518,178,0,Asahi Production,1.0,2015.0,Spring,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30030,Jewelpet Magical Change,TV,Original,39,PG - Children,6.67,7603,1401,3,Studio Deen,24.0,2015.0,Summer,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21743,Donten ni Warau,TV,Manga,12,PG-13 - Teens 13 or older,7.6,1105,74984,553,Doga Kobo,23.0,2014.0,Winter,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
339,Serial Experiments Lain,TV,Original,13,R - 17+ (violence & profanity),8.0,224,291088,10049,Triangle Staff,23.0,1998.0,Fall,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
8181,Adachi-ga Hara,Movie,Manga,1,PG-13 - Teens 13 or older,6.05,8842,731,0,Tezuka Productions,30.0,1991.0,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31631,Monster Hunter Stories: Ride On,TV,Game,75,PG-13 - Teens 13 or older,6.33,3580,10638,23,David Production,24.0,2016.0,Winter,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10562,Machine Hayabusa,TV,Original,21,PG-13 - Teens 13 or older,6.32,10125,360,0,Toei Animation,23.0,1976.0,Summer,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
18679,Kill la Kill,TV,Original,24,PG-13 - Teens 13 or older,8.19,28,761708,21865,Trigger,24.0,2013.0,Winter,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30892,Boo Boo Boy,TV,Original,26,G - All Ages,4.83,11396,187,0,DLE,2.0,2015.0,Fall,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1457,Key the Metal Idol,OVA,Original,15,PG-13 - Teens 13 or older,7.05,3568,10721,59,Studio Pierrot,34.0,1994.0,Winter,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
779,Detective Conan Movie 01: The Timed Skyscraper,Movie,Manga,1,PG-13 - Teens 13 or older,7.96,1852,37368,45,TMS Entertainment,94.0,1997.0,Summer,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6987,Aki-Sora,OVA,Manga,1,R+ - Mild Nudity,6.23,1184,69277,192,Hoods Entertainment,21.0,2009.0,Winter,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
177,Tsubasa Chronicle,TV,Manga,26,PG-13 - Teens 13 or older,7.64,505,159157,2039,Bee Train,25.0,2005.0,Summer,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35839,Sora yori mo Tooi Basho,TV,Original,13,PG-13 - Teens 13 or older,8.65,765,113465,2494,Madhouse,23.0,2018.0,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3784,Evangelion: 2.0 You Can (Not) Advance,Movie,Original,1,PG-13 - Teens 13 or older,8.44,295,235868,2176,Khara,112.0,2009.0,Fall,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3665,Ginga Eiyuu Densetsu Gaiden (1999),OVA,Novel,28,R - 17+ (violence & profanity),8.07,3620,10381,15,J.C.Staff,26.0,1999.0,Winter,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
2307,Lime-iro Senkitan: Nankoku Yume Roman,OVA,Visual novel,2,R - 17+ (violence & profanity),6.35,6623,2234,2,Studio Hibari,28.0,2004.0,Summer,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
16419,Dokidoki! Precure,TV,Original,49,G - All Ages,6.89,3675,10046,82,Toei Animation,24.0,2013.0,Spring,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34126,Rewrite 2nd Season,TV,Visual novel,11,PG-13 - Teens 13 or older,7.44,1345,60270,334,8bit,24.0,2017.0,Spring,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2165,Gegege no Kitarou (2007),TV,Manga,100,G - All Ages,7.06,6353,2541,14,Toei Animation,24.0,2007.0,Summer,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4534,Choujin Locke: Shinsekai Sentai,OVA,Manga,2,PG-13 - Teens 13 or older,6.12,8974,685,1,Nippon Animation,50.0,1991.0,Fall,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2138,Kage (OVA),OVA,Original,4,Rx - Hentai,6.42,5354,3922,15,APPP,29.0,2004.0,Spring,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2059,Mainichi ga Nichiyoubi,OVA,Manga,6,R+ - Mild Nudity,6.26,8505,882,1,Production I.G,24.0,1990.0,Fall,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
280,Animal Yokochou,TV,Manga,51,G - All Ages,7.01,7129,1758,6,Studio Gallop,23.0,2005.0,Winter,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1699,Romeo x Juliet,TV,Book,24,PG-13 - Teens 13 or older,7.8,740,116068,1127,Gonzo,24.0,2007.0,Summer,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32365,Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,Special,Original,1,PG-13 - Teens 13 or older,7.64,1701,43023,94,Studio Pierrot,10.0,2016.0,Fall,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16067,Nagi no Asukara,TV,Original,26,PG-13 - Teens 13 or older,8.24,195,312990,7145,P.A. Works,23.0,2013.0,Winter,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
